CountyCode,CountyName,DistrictCode,DistrictName,Test,Subject,District_Avg,State_avg,Benchmark,BT_PCT,STATE_BT_PCT
39,UNION,1320,ELIZABETH CITY,ACT,Reading,20,24,22,35,62
39,UNION,1320,ELIZABETH CITY,ACT,Science,20,23,23,29,53
39,UNION,1320,ELIZABETH CITY,PSAT,Reading and Writing,407,478,Grade 10: 430 Grade 11: 460,30,62
39,UNION,1320,ELIZABETH CITY,PSAT,Math,424,478,Grade 10: 480 Grade 11: 510,20,42
39,UNION,1320,ELIZABETH CITY,SAT,Reading and Writing,449,542,480,33,72
39,UNION,1320,ELIZABETH CITY,SAT,Math,455,543,530,22,54
39,UNION,2190,HILLSIDE TWP,ACT,Science,17,23,23,11,53
39,UNION,2190,HILLSIDE TWP,ACT,English,18,24,18,44,78
39,UNION,2190,HILLSIDE TWP,ACT,Math,19,24,22,28,62
39,UNION,2190,HILLSIDE TWP,ACT,Reading,19,24,22,28,62
39,UNION,2190,HILLSIDE TWP,PSAT,Reading and Writing,413,478,Grade 10: 430 Grade 11: 460,32,62
39,UNION,2190,HILLSIDE TWP,PSAT,Math,416,478,Grade 10: 480 Grade 11: 510,12,42
39,UNION,2190,HILLSIDE TWP,SAT,Math,463,543,530,21,54
39,UNION,2190,HILLSIDE TWP,SAT,Reading and Writing,478,542,480,43,72
39,UNION,2420,KENILWORTH BORO,ACT,English,20,24,18,73,78
39,UNION,2420,KENILWORTH BORO,ACT,Math,21,24,22,45,62
39,UNION,2420,KENILWORTH BORO,ACT,Science,21,23,23,32,53
39,UNION,2420,KENILWORTH BORO,ACT,Reading,23,24,22,50,62
39,UNION,2420,KENILWORTH BORO,PSAT,Math,434,478,Grade 10: 480 Grade 11: 510,20,42
39,UNION,2420,KENILWORTH BORO,PSAT,Reading and Writing,439,478,Grade 10: 430 Grade 11: 460,48,62
39,UNION,2420,KENILWORTH BORO,SAT,Math,490,543,530,34,54
39,UNION,2420,KENILWORTH BORO,SAT,Reading and Writing,506,542,480,69,72
39,UNION,2660,LINDEN CITY,ACT,English,18,24,18,44,78
39,UNION,2660,LINDEN CITY,ACT,Reading,19,24,22,28,62
39,UNION,2660,LINDEN CITY,ACT,Math,20,24,22,33,62
39,UNION,2660,LINDEN CITY,ACT,Science,20,23,23,28,53
39,UNION,2660,LINDEN CITY,PSAT,Reading and Writing,418,478,Grade 10: 430 Grade 11: 460,37,62
39,UNION,2660,LINDEN CITY,PSAT,Math,424,478,Grade 10: 480 Grade 11: 510,18,42
39,UNION,2660,LINDEN CITY,SAT,Math,473,543,530,23,54
39,UNION,2660,LINDEN CITY,SAT,Reading and Writing,489,542,480,57,72
39,UNION,3560,NEW PROVIDENCE BORO,ACT,Science,26,23,23,74,53
39,UNION,3560,NEW PROVIDENCE BORO,ACT,Math,27,24,22,84,62
39,UNION,3560,NEW PROVIDENCE BORO,ACT,English,27,24,18,95,78
39,UNION,3560,NEW PROVIDENCE BORO,ACT,Reading,27,24,22,83,62
39,UNION,3560,NEW PROVIDENCE BORO,PSAT,Reading and Writing,544,478,Grade 10: 430 Grade 11: 460,90,62
39,UNION,3560,NEW PROVIDENCE BORO,PSAT,Math,547,478,Grade 10: 480 Grade 11: 510,73,42
39,UNION,3560,NEW PROVIDENCE BORO,SAT,Reading and Writing,607,542,480,93,72
39,UNION,3560,NEW PROVIDENCE BORO,SAT,Math,615,543,530,72,54
39,UNION,4160,PLAINFIELD CITY,ACT,English,14,24,18,18,78
39,UNION,4160,PLAINFIELD CITY,ACT,Reading,15,24,22,*,62
39,UNION,4160,PLAINFIELD CITY,ACT,Math,16,24,22,*,62
39,UNION,4160,PLAINFIELD CITY,ACT,Science,16,23,23,*,53
39,UNION,4160,PLAINFIELD CITY,PSAT,Reading and Writing,400,478,Grade 10: 430 Grade 11: 460,24,62
39,UNION,4160,PLAINFIELD CITY,PSAT,Math,407,478,Grade 10: 480 Grade 11: 510,*,42
39,UNION,4160,PLAINFIELD CITY,SAT,Math,454,543,530,18,54
39,UNION,4160,PLAINFIELD CITY,SAT,Reading and Writing,459,542,480,38,72
39,UNION,4290,RAHWAY CITY,ACT,English,18,24,18,50,78
39,UNION,4290,RAHWAY CITY,ACT,Math,19,24,22,26,62
39,UNION,4290,RAHWAY CITY,ACT,Reading,19,24,22,34,62
39,UNION,4290,RAHWAY CITY,ACT,Science,19,23,23,24,53
39,UNION,4290,RAHWAY CITY,PSAT,Math,410,478,Grade 10: 480 Grade 11: 510,12,42
39,UNION,4290,RAHWAY CITY,PSAT,Reading and Writing,420,478,Grade 10: 430 Grade 11: 460,35,62
39,UNION,4290,RAHWAY CITY,SAT,Math,497,543,530,36,54
39,UNION,4290,RAHWAY CITY,SAT,Reading and Writing,502,542,480,60,72
39,UNION,4540,ROSELLE BORO,ACT,Science,*,23,23,*,53
39,UNION,4540,ROSELLE BORO,ACT,Reading,*,24,22,*,62
39,UNION,4540,ROSELLE BORO,ACT,Math,*,24,22,*,62
39,UNION,4540,ROSELLE BORO,ACT,English,*,24,18,*,78
39,UNION,4540,ROSELLE BORO,PSAT,Reading and Writing,407,478,Grade 10: 430 Grade 11: 460,28,62
39,UNION,4540,ROSELLE BORO,PSAT,Math,409,478,Grade 10: 480 Grade 11: 510,10,42
39,UNION,4540,ROSELLE BORO,SAT,Math,422,543,530,11,54
39,UNION,4540,ROSELLE BORO,SAT,Reading and Writing,444,542,480,29,72
39,UNION,4550,ROSELLE PARK BORO,ACT,Science,21,23,23,38,53
39,UNION,4550,ROSELLE PARK BORO,ACT,English,21,24,18,72,78
39,UNION,4550,ROSELLE PARK BORO,ACT,Reading,21,24,22,45,62
39,UNION,4550,ROSELLE PARK BORO,ACT,Math,23,24,22,52,62
39,UNION,4550,ROSELLE PARK BORO,PSAT,Math,448,478,Grade 10: 480 Grade 11: 510,27,42
39,UNION,4550,ROSELLE PARK BORO,PSAT,Reading and Writing,450,478,Grade 10: 430 Grade 11: 460,53,62
39,UNION,4550,ROSELLE PARK BORO,SAT,Reading and Writing,510,542,480,64,72
39,UNION,4550,ROSELLE PARK BORO,SAT,Math,526,543,530,47,54
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,ACT,Science,24,23,23,60,53
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,ACT,Math,25,24,22,74,62
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,ACT,English,25,24,18,88,78
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,ACT,Reading,25,24,22,68,62
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,PSAT,Reading and Writing,521,478,Grade 10: 430 Grade 11: 460,81,62
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,PSAT,Math,529,478,Grade 10: 480 Grade 11: 510,66,42
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,SAT,Reading and Writing,579,542,480,89,72
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,SAT,Math,594,543,530,78,54
39,UNION,5000,SPRINGFIELD TWP,ACT,Science,24,23,23,61,53
39,UNION,5000,SPRINGFIELD TWP,ACT,English,24,24,18,83,78
39,UNION,5000,SPRINGFIELD TWP,ACT,Math,24,24,22,69,62
39,UNION,5000,SPRINGFIELD TWP,ACT,Reading,25,24,22,73,62
39,UNION,5000,SPRINGFIELD TWP,PSAT,Reading and Writing,434,478,Grade 10: 430 Grade 11: 460,70,62
39,UNION,5000,SPRINGFIELD TWP,PSAT,Math,435,478,Grade 10: 480 Grade 11: 510,46,42
39,UNION,5000,SPRINGFIELD TWP,SAT,Math,571,543,530,69,54
39,UNION,5000,SPRINGFIELD TWP,SAT,Reading and Writing,579,542,480,88,72
39,UNION,5090,SUMMIT CITY,ACT,Science,27,23,23,76,53
39,UNION,5090,SUMMIT CITY,ACT,Math,27,24,22,83,62
39,UNION,5090,SUMMIT CITY,ACT,Reading,28,24,22,83,62
39,UNION,5090,SUMMIT CITY,ACT,English,29,24,18,93,78
39,UNION,5090,SUMMIT CITY,PSAT,Reading and Writing,545,478,Grade 10: 430 Grade 11: 460,84,62
39,UNION,5090,SUMMIT CITY,PSAT,Math,551,478,Grade 10: 480 Grade 11: 510,72,42
39,UNION,5090,SUMMIT CITY,SAT,Reading and Writing,595,542,480,86,72
39,UNION,5090,SUMMIT CITY,SAT,Math,604,543,530,72,54
39,UNION,5260,UNION COUNTY VOCATIONAL,ACT,Science,27,23,23,84,53
39,UNION,5260,UNION COUNTY VOCATIONAL,ACT,Math,28,24,22,96,62
39,UNION,5260,UNION COUNTY VOCATIONAL,ACT,Reading,29,24,22,91,62
39,UNION,5260,UNION COUNTY VOCATIONAL,ACT,English,30,24,18,99,78
39,UNION,5260,UNION COUNTY VOCATIONAL,PSAT,Math,598,478,Grade 10: 480 Grade 11: 510,90,42
39,UNION,5260,UNION COUNTY VOCATIONAL,PSAT,Reading and Writing,599,478,Grade 10: 430 Grade 11: 460,99,62
39,UNION,5260,UNION COUNTY VOCATIONAL,SAT,Reading and Writing,647,542,480,99,72
39,UNION,5260,UNION COUNTY VOCATIONAL,SAT,Math,656,543,530,93,54
39,UNION,5290,UNION TWP,ACT,Science,19,23,23,26,53
39,UNION,5290,UNION TWP,ACT,English,19,24,18,57,78
39,UNION,5290,UNION TWP,ACT,Math,20,24,22,37,62
39,UNION,5290,UNION TWP,ACT,Reading,20,24,22,39,62
39,UNION,5290,UNION TWP,PSAT,Reading and Writing,441,478,Grade 10: 430 Grade 11: 460,49,62
39,UNION,5290,UNION TWP,PSAT,Math,445,478,Grade 10: 480 Grade 11: 510,28,42
39,UNION,5290,UNION TWP,SAT,Math,502,543,530,41,54
39,UNION,5290,UNION TWP,SAT,Reading and Writing,510,542,480,64,72
39,UNION,5730,WESTFIELD TOWN,ACT,Science,26,23,23,74,53
39,UNION,5730,WESTFIELD TOWN,ACT,Reading,27,24,22,81,62
39,UNION,5730,WESTFIELD TOWN,ACT,Math,27,24,22,86,62
39,UNION,5730,WESTFIELD TOWN,ACT,English,27,24,18,94,78
39,UNION,5730,WESTFIELD TOWN,PSAT,Reading and Writing,551,478,Grade 10: 430 Grade 11: 460,89,62
39,UNION,5730,WESTFIELD TOWN,PSAT,Math,563,478,Grade 10: 480 Grade 11: 510,79,42
39,UNION,5730,WESTFIELD TOWN,SAT,Reading and Writing,612,542,480,95,72
39,UNION,5730,WESTFIELD TOWN,SAT,Math,623,543,530,86,54
41,WARREN,0280,BELVIDERE TOWN,ACT,English,22,24,18,75,78
41,WARREN,0280,BELVIDERE TOWN,ACT,Math,23,24,22,56,62
41,WARREN,0280,BELVIDERE TOWN,ACT,Science,23,23,23,56,53
41,WARREN,0280,BELVIDERE TOWN,ACT,Reading,24,24,22,69,62
41,WARREN,0280,BELVIDERE TOWN,PSAT,Math,472,478,Grade 10: 480 Grade 11: 510,38,42
41,WARREN,0280,BELVIDERE TOWN,PSAT,Reading and Writing,486,478,Grade 10: 430 Grade 11: 460,69,62
41,WARREN,0280,BELVIDERE TOWN,SAT,Reading and Writing,534,542,480,70,72
41,WARREN,0280,BELVIDERE TOWN,SAT,Math,546,543,530,59,54
41,WARREN,1870,HACKETTSTOWN,ACT,Science,23,23,23,53,53
41,WARREN,1870,HACKETTSTOWN,ACT,Math,23,24,22,70,62
41,WARREN,1870,HACKETTSTOWN,ACT,English,24,24,18,88,78
41,WARREN,1870,HACKETTSTOWN,ACT,Reading,25,24,22,66,62
41,WARREN,1870,HACKETTSTOWN,PSAT,Reading and Writing,498,478,Grade 10: 430 Grade 11: 460,68,62
41,WARREN,1870,HACKETTSTOWN,PSAT,Math,508,478,Grade 10: 480 Grade 11: 510,49,42
41,WARREN,1870,HACKETTSTOWN,SAT,Reading and Writing,551,542,480,80,72
41,WARREN,1870,HACKETTSTOWN,SAT,Math,554,543,530,69,54
41,WARREN,3675,NORTH WARREN REGIONAL,ACT,Science,23,23,23,52,53
41,WARREN,3675,NORTH WARREN REGIONAL,ACT,Math,23,24,22,61,62
41,WARREN,3675,NORTH WARREN REGIONAL,ACT,English,24,24,18,78,78
41,WARREN,3675,NORTH WARREN REGIONAL,ACT,Reading,24,24,22,57,62
41,WARREN,3675,NORTH WARREN REGIONAL,PSAT,Math,506,478,Grade 10: 480 Grade 11: 510,52,42
41,WARREN,3675,NORTH WARREN REGIONAL,PSAT,Reading and Writing,509,478,Grade 10: 430 Grade 11: 460,67,62
41,WARREN,3675,NORTH WARREN REGIONAL,SAT,Math,567,543,530,62,54
41,WARREN,3675,NORTH WARREN REGIONAL,SAT,Reading and Writing,567,542,480,81,72
41,WARREN,4100,PHILLIPSBURG TOWN,ACT,Science,21,23,23,44,53
41,WARREN,4100,PHILLIPSBURG TOWN,ACT,English,21,24,18,79,78
41,WARREN,4100,PHILLIPSBURG TOWN,ACT,Reading,22,24,22,50,62
41,WARREN,4100,PHILLIPSBURG TOWN,ACT,Math,23,24,22,56,62
41,WARREN,4100,PHILLIPSBURG TOWN,PSAT,Math,533,478,Grade 10: 480 Grade 11: 510,59,42
41,WARREN,4100,PHILLIPSBURG TOWN,PSAT,Reading and Writing,536,478,Grade 10: 430 Grade 11: 460,85,62
41,WARREN,4100,PHILLIPSBURG TOWN,SAT,Math,551,543,530,54,54
41,WARREN,4100,PHILLIPSBURG TOWN,SAT,Reading and Writing,553,542,480,78,72
41,WARREN,5460,WARREN COUNTY VOCATIONAL,ACT,Science,*,23,23,*,53
41,WARREN,5460,WARREN COUNTY VOCATIONAL,ACT,Math,*,24,22,*,62
41,WARREN,5460,WARREN COUNTY VOCATIONAL,ACT,English,*,24,18,*,78
41,WARREN,5460,WARREN COUNTY VOCATIONAL,ACT,Reading,*,24,22,*,62
41,WARREN,5460,WARREN COUNTY VOCATIONAL,PSAT,Math,451,478,Grade 10: 480 Grade 11: 510,23,42
41,WARREN,5460,WARREN COUNTY VOCATIONAL,PSAT,Reading and Writing,467,478,Grade 10: 430 Grade 11: 460,49,62
41,WARREN,5460,WARREN COUNTY VOCATIONAL,SAT,Math,518,543,530,48,54
41,WARREN,5460,WARREN COUNTY VOCATIONAL,SAT,Reading and Writing,548,542,480,80,72
41,WARREN,5465,WARREN HILLS REGIONAL,ACT,Math,22,24,22,52,62
41,WARREN,5465,WARREN HILLS REGIONAL,ACT,English,23,24,18,90,78
41,WARREN,5465,WARREN HILLS REGIONAL,ACT,Science,23,23,23,53,53
41,WARREN,5465,WARREN HILLS REGIONAL,ACT,Reading,24,24,22,67,62
41,WARREN,5465,WARREN HILLS REGIONAL,PSAT,Math,471,478,Grade 10: 480 Grade 11: 510,40,42
41,WARREN,5465,WARREN HILLS REGIONAL,PSAT,Reading and Writing,495,478,Grade 10: 430 Grade 11: 460,75,62
41,WARREN,5465,WARREN HILLS REGIONAL,SAT,Math,528,543,530,49,54
41,WARREN,5465,WARREN HILLS REGIONAL,SAT,Reading and Writing,555,542,480,87,72
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,ACT,Science,N,23,23,N,53
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,ACT,Reading,N,24,22,N,62
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,ACT,English,N,24,18,N,78
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,ACT,Math,N,24,22,N,62
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,PSAT,Math,395,478,Grade 10: 480 Grade 11: 510,*,42
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,PSAT,Reading and Writing,398,478,Grade 10: 430 Grade 11: 460,25,62
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,SAT,Math,383,543,530,*,54
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,SAT,Reading and Writing,390,542,480,*,72
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,ACT,Science,22,23,23,38,53
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,ACT,Reading,23,24,22,63,62
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,ACT,Math,24,24,22,63,62
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,ACT,English,25,24,18,88,78
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,PSAT,Reading and Writing,461,478,Grade 10: 430 Grade 11: 460,64,62
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,PSAT,Math,464,478,Grade 10: 480 Grade 11: 510,39,42
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,SAT,Math,535,543,530,47,54
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,SAT,Reading and Writing,537,542,480,78,72
80,CHARTERS,6017,FOUNDATION ACADEMY CS,ACT,English,17,24,18,35,78
80,CHARTERS,6017,FOUNDATION ACADEMY CS,ACT,Reading,17,24,22,17,62
80,CHARTERS,6017,FOUNDATION ACADEMY CS,ACT,Science,18,23,23,11,53
80,CHARTERS,6017,FOUNDATION ACADEMY CS,ACT,Math,20,24,22,35,62
80,CHARTERS,6017,FOUNDATION ACADEMY CS,PSAT,Reading and Writing,451,478,Grade 10: 430 Grade 11: 460,47,62
80,CHARTERS,6017,FOUNDATION ACADEMY CS,PSAT,Math,459,478,Grade 10: 480 Grade 11: 510,36,42
80,CHARTERS,6017,FOUNDATION ACADEMY CS,SAT,Reading and Writing,488,542,480,52,72
80,CHARTERS,6017,FOUNDATION ACADEMY CS,SAT,Math,510,543,530,40,54
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,ACT,English,18,24,18,47,78
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,ACT,Reading,19,24,22,26,62
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,ACT,Science,19,23,23,21,53
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,ACT,Math,20,24,22,26,62
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,PSAT,Math,515,478,Grade 10: 480 Grade 11: 510,53,42
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,PSAT,Reading and Writing,516,478,Grade 10: 430 Grade 11: 460,73,62
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,SAT,Reading and Writing,546,542,480,82,72
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,SAT,Math,564,543,530,68,54
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,ACT,Science,*,23,23,*,53
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,ACT,Math,*,24,22,*,62
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,ACT,English,*,24,18,*,78
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,ACT,Reading,*,24,22,*,62
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,PSAT,Math,420,478,Grade 10: 480 Grade 11: 510,14,42
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,PSAT,Reading and Writing,426,478,Grade 10: 430 Grade 11: 460,37,62
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,SAT,Math,477,543,530,31,54
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,SAT,Reading and Writing,494,542,480,61,72
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,ACT,Science,N,23,23,N,53
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,ACT,Reading,N,24,22,N,62
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,ACT,English,N,24,18,N,78
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,ACT,Math,N,24,22,N,62
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,PSAT,Reading and Writing,400,478,Grade 10: 430 Grade 11: 460,27,62
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,PSAT,Math,406,478,Grade 10: 480 Grade 11: 510,*,42
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,SAT,Math,441,543,530,18,54
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,SAT,Reading and Writing,447,542,480,29,72
80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,ACT,Science,16,23,23,*,53
80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,ACT,English,16,24,18,35,78
80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,ACT,Reading,16,24,22,10,62
80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,ACT,Math,19,24,22,25,62
80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,PSAT,Math,*,478,Grade 10: 480 Grade 11: 510,*,42
80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,PSAT,Reading and Writing,*,478,Grade 10: 430 Grade 11: 460,*,62
80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,SAT,Reading and Writing,466,542,480,43,72
80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,SAT,Math,518,543,530,49,54
80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,ACT,Science,16,23,23,*,53
80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,ACT,Math,16,24,22,*,62
80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,ACT,English,16,24,18,28,78
80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,ACT,Reading,16,24,22,10,62
80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,PSAT,Reading and Writing,393,478,Grade 10: 430 Grade 11: 460,20,62
80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,PSAT,Math,400,478,Grade 10: 480 Grade 11: 510,*,42
80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,SAT,Math,453,543,530,11,54
80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,SAT,Reading and Writing,478,542,480,46,72
80,CHARTERS,6068,M E T S CHARTER SCHOOL,ACT,Science,N,23,23,N,53
80,CHARTERS,6068,M E T S CHARTER SCHOOL,ACT,Reading,N,24,22,N,62
80,CHARTERS,6068,M E T S CHARTER SCHOOL,ACT,English,N,24,18,N,78
80,CHARTERS,6068,M E T S CHARTER SCHOOL,ACT,Math,N,24,22,N,62
80,CHARTERS,6068,M E T S CHARTER SCHOOL,PSAT,Reading and Writing,407,478,Grade 10: 430 Grade 11: 460,29,62
80,CHARTERS,6068,M E T S CHARTER SCHOOL,PSAT,Math,419,478,Grade 10: 480 Grade 11: 510,22,42
80,CHARTERS,6068,M E T S CHARTER SCHOOL,SAT,Math,431,543,530,13,54
80,CHARTERS,6068,M E T S CHARTER SCHOOL,SAT,Reading and Writing,448,542,480,31,72
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,ACT,English,15,24,18,19,78
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,ACT,Reading,15,24,22,11,62
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,ACT,Science,16,23,23,*,53
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,ACT,Math,17,24,22,*,62
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,PSAT,Reading and Writing,407,478,Grade 10: 430 Grade 11: 460,29,62
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,PSAT,Math,425,478,Grade 10: 480 Grade 11: 510,20,42
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,SAT,Reading and Writing,444,542,480,28,72
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,SAT,Math,455,543,530,18,54
80,CHARTERS,6109,LEAD CHARTER SCHOOL,ACT,Science,N,23,23,N,53
80,CHARTERS,6109,LEAD CHARTER SCHOOL,ACT,Math,N,24,22,N,62
80,CHARTERS,6109,LEAD CHARTER SCHOOL,ACT,English,N,24,18,N,78
80,CHARTERS,6109,LEAD CHARTER SCHOOL,ACT,Reading,N,24,22,N,62
80,CHARTERS,6109,LEAD CHARTER SCHOOL,PSAT,Math,*,478,Grade 10: 480 Grade 11: 510,*,42
80,CHARTERS,6109,LEAD CHARTER SCHOOL,PSAT,Reading and Writing,*,478,Grade 10: 430 Grade 11: 460,*,62
80,CHARTERS,6109,LEAD CHARTER SCHOOL,SAT,Math,*,543,530,*,54
80,CHARTERS,6109,LEAD CHARTER SCHOOL,SAT,Reading and Writing,*,542,480,*,72
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,ACT,Science,N,23,23,N,53
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,ACT,Reading,N,24,22,N,62
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,ACT,English,N,24,18,N,78
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,ACT,Math,N,24,22,N,62
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,PSAT,Reading and Writing,387,478,Grade 10: 430 Grade 11: 460,26,62
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,PSAT,Math,391,478,Grade 10: 480 Grade 11: 510,*,42
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,SAT,Math,421,543,530,*,54
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,SAT,Reading and Writing,438,542,480,23,72
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,ACT,Science,16,23,23,*,53
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,ACT,Math,16,24,22,*,62
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,ACT,English,17,24,18,46,78
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,ACT,Reading,17,24,22,23,62
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,PSAT,Math,385,478,Grade 10: 480 Grade 11: 510,*,42
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,PSAT,Reading and Writing,401,478,Grade 10: 430 Grade 11: 460,22,62
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,SAT,Math,456,543,530,15,54
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,SAT,Reading and Writing,470,542,480,44,72
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,ACT,Science,15,23,23,*,53
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,ACT,Reading,16,24,22,12,62
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,ACT,English,17,24,18,31,78
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,ACT,Math,17,24,22,*,62
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,PSAT,Math,408,478,Grade 10: 480 Grade 11: 510,*,42
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,PSAT,Reading and Writing,410,478,Grade 10: 430 Grade 11: 460,26,62
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,SAT,Reading and Writing,476,542,480,42,72
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,SAT,Math,477,543,530,21,54
