CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Student_Teacher_School,Student_Teacher_District,Student_Admin_School,Student_Admin_District,Teacher_Admin_School,Teacher_Admin_District,Student_Librarian_District,Student_Nurse_District,Student_Counselor_District,Student_ChildStudy_District
07,CAMDEN,1900,HADDONFIELD BORO,070,HADDONFIELD MIDDLE SCHOOL,15:1,12:1,164:1,181:1,11:1,15:1,907:1,544:1,247:1,302:1
07,CAMDEN,1900,HADDONFIELD BORO,080,ELIZABETH HADDON SCHOOL,13:1,12:1,388:1,181:1,31:1,15:1,907:1,544:1,247:1,302:1
07,CAMDEN,1900,HADDONFIELD BORO,090,J. FITHIAN TATEM SCHOOL,12:1,12:1,424:1,181:1,35:1,15:1,907:1,544:1,247:1,302:1
07,CAMDEN,2540,LAUREL SPRINGS BORO,050,LAUREL SPRINGS SCHOOL,11:1,11:1,48:1,48:1,5:1,5:1,N,190:1,190:1,95:1
07,CAMDEN,2560,LAWNSIDE BORO,060,LAWNSIDE SCHOOL,12:1,12:1,61:1,61:1,5:1,5:1,N,N,N,307:1
07,CAMDEN,2670,LINDENWOLD BORO,005,LINDENWOLD HIGH SCHOOL,10:1,11:1,79:1,146:1,8:1,13:1,1387:1,555:1,396:1,277:1
07,CAMDEN,2670,LINDENWOLD BORO,040,LINDENWOLD SCHOOL FOUR,13:1,11:1,361:1,146:1,28:1,13:1,1387:1,555:1,396:1,277:1
07,CAMDEN,2670,LINDENWOLD BORO,050,LINDENWOLD SCHOOL FIVE,11:1,11:1,255:1,146:1,24:1,13:1,1387:1,555:1,396:1,277:1
07,CAMDEN,2670,LINDENWOLD BORO,090,LINDENWOLD MIDDLE SCHOOL,10:1,11:1,260:1,146:1,26:1,13:1,1387:1,555:1,396:1,277:1
07,CAMDEN,2670,LINDENWOLD BORO,300,LINDENWOLD PRESCHOOL BUILDING,14:1,11:1,177:1,146:1,13:1,13:1,1387:1,555:1,396:1,277:1
07,CAMDEN,2890,MAGNOLIA BORO,050,MAGNOLIA,11:1,11:1,106:1,106:1,10:1,10:1,N,422:1,422:1,211:1
07,CAMDEN,3110,MERCHANTVILLE BORO,060,MERCHANTVILLE ELEMENTARY SCHOOL,13:1,13:1,417:1,417:1,32:1,32:1,N,417:1,N,139:1
07,CAMDEN,3420,MOUNT EPHRAIM BORO,020,RAYMOND W. KERSHAW SCHOOL,11:1,11:1,158:1,137:1,15:1,13:1,N,206:1,N,206:1
07,CAMDEN,3420,MOUNT EPHRAIM BORO,030,MARY BRAY ELEMENTARY SCHOOL,12:1,11:1,84:1,137:1,7:1,13:1,N,206:1,N,206:1
07,CAMDEN,3770,OAKLYN BORO,050,OAKLYN PUBLIC SCHOOL,13:1,9:1,60:1,60:1,5:1,7:1,357:1,357:1,357:1,357:1
07,CAMDEN,4060,PENNSAUKEN TWP,050,PENNSAUKEN HIGH SCHOOL,13:1,12:1,92:1,186:1,7:1,16:1,2324:1,516:1,357:1,273:1
07,CAMDEN,4060,PENNSAUKEN TWP,055,HOWARD M. PHIFER MIDDLE SCHOOL,11:1,12:1,254:1,186:1,23:1,16:1,2324:1,516:1,357:1,273:1
07,CAMDEN,4060,PENNSAUKEN TWP,090,BALDWIN ELEMENTARY SCHOOL,13:1,12:1,N,186:1,N,16:1,2324:1,516:1,357:1,273:1
07,CAMDEN,4060,PENNSAUKEN TWP,100,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,11:1,12:1,388:1,186:1,36:1,16:1,2324:1,516:1,357:1,273:1
07,CAMDEN,4060,PENNSAUKEN TWP,104,A.E. BURLING ELEMENTARY SCHOOL,16:1,12:1,N,186:1,N,16:1,2324:1,516:1,357:1,273:1
07,CAMDEN,4060,PENNSAUKEN TWP,120,DELAIR ELEMENTARY SCHOOL,11:1,12:1,351:1,186:1,33:1,16:1,2324:1,516:1,357:1,273:1
07,CAMDEN,4060,PENNSAUKEN TWP,130,G.H. CARSON ELEMENTARY SCHOOL,11:1,12:1,307:1,186:1,27:1,16:1,2324:1,516:1,357:1,273:1
07,CAMDEN,4060,PENNSAUKEN TWP,140,GEORGE B. FINE ELEMENTARY SCHOOL,8:1,12:1,298:1,186:1,36:1,16:1,2324:1,516:1,357:1,273:1
07,CAMDEN,4060,PENNSAUKEN TWP,160,LONGFELLOW ELEMENTARY SCHOOL,13:1,12:1,200:1,186:1,15:1,16:1,2324:1,516:1,357:1,273:1
07,CAMDEN,4060,PENNSAUKEN TWP,175,PENNSAUKEN INTERMEDIATE SCHOOL,12:1,12:1,365:1,186:1,31:1,16:1,2324:1,516:1,357:1,273:1
07,CAMDEN,4060,PENNSAUKEN TWP,180,ROOSEVELT ELEMENTARY SCHOOL,12:1,12:1,136:1,186:1,11:1,16:1,2324:1,516:1,357:1,273:1
07,CAMDEN,4110,PINE HILL BORO,010,OVERBROOK SENIOR HIGH SCHOOL,10:1,11:1,133:1,144:1,13:1,13:1,623:1,468:1,267:1,468:1
07,CAMDEN,4110,PINE HILL BORO,060,DR. ALBERT M. BEAN SCHOOL,13:1,11:1,351:1,144:1,28:1,13:1,623:1,468:1,267:1,468:1
07,CAMDEN,4110,PINE HILL BORO,070,JOHN H. GLENN SCHOOL,15:1,11:1,489:1,144:1,33:1,13:1,623:1,468:1,267:1,468:1
07,CAMDEN,4110,PINE HILL BORO,100,PINE HILL MIDDLE SCHOOL,9:1,11:1,182:1,144:1,21:1,13:1,623:1,468:1,267:1,468:1
07,CAMDEN,4590,RUNNEMEDE BORO,020,ALINE BINGHAM ELEMENTARY SCHOOL,8:1,12:1,N,141:1,N,12:1,847:1,282:1,424:1,282:1
07,CAMDEN,4590,RUNNEMEDE BORO,030,GRADE DOWNING ELEMENTARY SCHOOL,15:1,12:1,N,141:1,N,12:1,847:1,282:1,424:1,282:1
07,CAMDEN,4590,RUNNEMEDE BORO,040,MARY E. VOLZ ELEMENTARY SCHOOL,13:1,12:1,81:1,141:1,6:1,12:1,847:1,282:1,424:1,282:1
07,CAMDEN,4790,SOMERDALE BORO,020,SOMERDALE PARK SCHOOL,10:1,10:1,164:1,164:1,16:1,16:1,492:1,492:1,N,164:1
07,CAMDEN,5035,STERLING HIGH SCHOOL DIST,050,STERLING HIGH SCHOOL,13:1,13:1,106:1,106:1,8:1,8:1,952:1,952:1,190:1,476:1
07,CAMDEN,5080,STRATFORD BORO,045,PARKIVEW ELEMENTARY SCHOOL,10:1,11:1,178:1,142:1,19:1,14:1,427:1,427:1,284:1,427:1
07,CAMDEN,5080,STRATFORD BORO,060,SAMUEL S. YELLIN ELEMENTARY SCHOOL,11:1,11:1,498:1,142:1,45:1,14:1,427:1,427:1,284:1,427:1
07,CAMDEN,5400,VOORHEES TWP,020,EDWARD T. HAMILTON,12:1,13:1,378:1,177:1,32:1,14:1,600:1,600:1,500:1,334:1
07,CAMDEN,5400,VOORHEES TWP,055,KRESSON SCHOOL,12:1,13:1,408:1,177:1,34:1,14:1,600:1,600:1,500:1,334:1
07,CAMDEN,5400,VOORHEES TWP,090,OSAGE SCHOOL,12:1,13:1,336:1,177:1,27:1,14:1,600:1,600:1,500:1,334:1
07,CAMDEN,5400,VOORHEES TWP,095,SIGNAL HILL SCHOOL,13:1,13:1,508:1,177:1,40:1,14:1,600:1,600:1,500:1,334:1
07,CAMDEN,5400,VOORHEES TWP,100,VOORHEES MIDDLE SCHOOL,12:1,13:1,259:1,177:1,22:1,14:1,600:1,600:1,500:1,334:1
07,CAMDEN,5560,WATERFORD TWP,040,ATCO ELEMENTARY,8:1,11:1,210:1,135:1,26:1,13:1,405:1,405:1,405:1,270:1
07,CAMDEN,5560,WATERFORD TWP,060,THOMAS RICHARDS ELEMENTARY,11:1,11:1,270:1,135:1,25:1,13:1,405:1,405:1,405:1,270:1
07,CAMDEN,5560,WATERFORD TWP,100,WATERFORD ELEMENTARY SCHOOL,11:1,11:1,330:1,135:1,29:1,13:1,405:1,405:1,405:1,270:1
07,CAMDEN,5820,WINSLOW TWP,010,WINSLOW TOWNSHIP HIGH SCHOOL,11:1,10:1,209:1,158:1,20:1,15:1,947:1,677:1,338:1,215:1
07,CAMDEN,5820,WINSLOW TWP,020,WINSLOW TOWNSHIP MIDDLE SCHOOL,9:1,10:1,103:1,158:1,12:1,15:1,947:1,677:1,338:1,215:1
07,CAMDEN,5820,WINSLOW TWP,030,WINSLOW TOWNSHIP ELEMENTARY SCHOOL ONE,10:1,10:1,341:1,158:1,34:1,15:1,947:1,677:1,338:1,215:1
07,CAMDEN,5820,WINSLOW TWP,040,WINSLOW TOWNSHIP ELEMENTARY SCHOOL TWO,11:1,10:1,334:1,158:1,31:1,15:1,947:1,677:1,338:1,215:1
07,CAMDEN,5820,WINSLOW TWP,050,WINSLOW TOWNSHIP ELEMENTARY SCHOOL THREE,13:1,10:1,236:1,158:1,19:1,15:1,947:1,677:1,338:1,215:1
07,CAMDEN,5820,WINSLOW TWP,060,WINSLOW TOWNSHIP ELEMENTARY SCHOOL FOUR,11:1,10:1,245:1,158:1,22:1,15:1,947:1,677:1,338:1,215:1
07,CAMDEN,5820,WINSLOW TWP,070,WINSLOW TOWNSHIP ELEMENTARY SCHOOL FIVE,10:1,10:1,305:1,158:1,30:1,15:1,947:1,677:1,338:1,215:1
07,CAMDEN,5820,WINSLOW TWP,080,WINSLOW TOWNSHIP ELEMENTARY SCHOOL SIX,9:1,10:1,260:1,158:1,28:1,15:1,947:1,677:1,338:1,215:1
07,CAMDEN,5900,WOODLYNNE BORO,050,WOODLYNNE BORO PUBLIC SCHOOL,11:1,11:1,125:1,125:1,11:1,11:1,N,375:1,N,188:1
09,CAPE MAY,0170,AVALON BORO,010,AVALON ELEMENTARY SCHOOL,5:1,5:1,25:1,25:1,5:1,5:1,75:1,38:1,75:1,N
09,CAPE MAY,0710,CAPE MAY CITY,050,CAPE MAY CITY ELEMENTARY SCHOOL,7:1,7:1,48:1,48:1,7:1,7:1,N,N,143:1,N
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,020,CAPE MAY COUNTY HIGH SCHOOL,4:1,6:1,36:1,42:1,9:1,8:1,211:1,105:1,211:1,35:1
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,095,OCEAN ACADEMY,6:1,6:1,N,42:1,N,8:1,211:1,105:1,211:1,35:1
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,030,CAPE MAY COUNTY TECHNICAL HIGH SCHOOL,9:1,9:1,87:1,87:1,10:1,10:1,610:1,610:1,305:1,305:1
09,CAPE MAY,1080,DENNIS TWP,040,DENNIS TOWNSHIP PRIMARY SCHOOL,9:1,8:1,96:1,140:1,11:1,17:1,560:1,280:1,280:1,187:1
09,CAPE MAY,1080,DENNIS TWP,050,DENNIS TOWNSHIP ELEMENTARY/MIDDLE SCHOOLS,7:1,8:1,137:1,140:1,20:1,17:1,560:1,280:1,280:1,187:1
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,050,LOWER CAPE MAY REGIONAL HIGH SCHOOL,11:1,11:1,210:1,130:1,20:1,12:1,650:1,650:1,217:1,186:1
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,060,RICHARD M. TEITELMAN MIDDLE SCHOOL,10:1,11:1,229:1,130:1,22:1,12:1,650:1,650:1,217:1,186:1
09,CAPE MAY,2840,LOWER TWP,050,SANDMAN CONSOLIDATED SCHOOL,11:1,12:1,448:1,188:1,41:1,16:1,847:1,424:1,339:1,339:1
09,CAPE MAY,2840,LOWER TWP,060,MAUD ABRAMS SCHOOL,12:1,12:1,442:1,188:1,37:1,16:1,847:1,424:1,339:1,339:1
09,CAPE MAY,2840,LOWER TWP,070,DAVID C. DOUGLASS MEMORIAL SCHOOL,12:1,12:1,405:1,188:1,33:1,16:1,847:1,424:1,339:1,339:1
09,CAPE MAY,2840,LOWER TWP,080,CARL T. MITNICK SCHOOL,11:1,12:1,200:1,188:1,19:1,16:1,847:1,424:1,339:1,339:1
09,CAPE MAY,3130,MIDDLE TWP,050,MIDDLE TOWNSHIP HIGH SCHOOL,11:1,12:1,236:1,205:1,21:1,17:1,1228:1,491:1,409:1,307:1
09,CAPE MAY,3130,MIDDLE TWP,080,MIDDLE TOWNSHIP ELEMENTARY #1,13:1,12:1,336:1,205:1,26:1,17:1,1228:1,491:1,409:1,307:1
09,CAPE MAY,3130,MIDDLE TWP,085,MIDDLE TOWNSHIP ELEMENTARY #2,12:1,12:1,269:1,205:1,23:1,17:1,1228:1,491:1,409:1,307:1
09,CAPE MAY,3130,MIDDLE TWP,091,MIDDLE TOWNSHIP ELEMENTARY #4,12:1,12:1,538:1,205:1,45:1,17:1,1228:1,491:1,409:1,307:1
09,CAPE MAY,3680,NORTH WILDWOOD CITY,060,MARGARET MACE ELEMENTARY SCHOOL,5:1,5:1,52:1,52:1,10:1,10:1,206:1,206:1,206:1,103:1
09,CAPE MAY,3780,OCEAN CITY,050,OCEAN CITY HIGH SCHOOL,13:1,11:1,417:1,193:1,33:1,17:1,708:1,708:1,236:1,303:1
09,CAPE MAY,3780,OCEAN CITY,060,OCEAN CITY INTERMEDIATE SCHOOL,11:1,11:1,528:1,193:1,50:1,17:1,708:1,708:1,236:1,303:1
09,CAPE MAY,3780,OCEAN CITY,070,OCEAN CITY PRIMARY SCHOOL,11:1,11:1,345:1,193:1,32:1,17:1,708:1,708:1,236:1,303:1
09,CAPE MAY,5060,STONE HARBOR BORO,050,STONE HARBOR ELEMENTARY SCHOOL,5:1,5:1,15:1,15:1,3:1,3:1,91:1,46:1,30:1,N
09,CAPE MAY,5340,UPPER TWP,030,UPPER TOWNSHIP MIDDLE SCHOOL,11:1,11:1,238:1,178:1,21:1,16:1,711:1,474:1,474:1,284:1
09,CAPE MAY,5340,UPPER TWP,050,UPPER TOWNSHIP ELEMENTARY SCHOOL,11:1,11:1,459:1,178:1,42:1,16:1,711:1,474:1,474:1,284:1
09,CAPE MAY,5340,UPPER TWP,055,UPPER TOWNSHIP PRIMARY SCHOOL,11:1,11:1,488:1,178:1,46:1,16:1,711:1,474:1,474:1,284:1
09,CAPE MAY,5610,WEST CAPE MAY BORO,050,WEST CAPE MAY ELEMENTARY SCHOOL,9:1,9:1,51:1,51:1,6:1,6:1,102:1,102:1,N,N
09,CAPE MAY,5790,WILDWOOD CITY,050,WILDWOOD HIGH SCHOOL,6:1,9:1,45:1,110:1,7:1,12:1,878:1,878:1,293:1,220:1
09,CAPE MAY,5790,WILDWOOD CITY,060,GLENWOOD AVENUE ELEMENTARY SCHOOL,12:1,9:1,483:1,110:1,42:1,12:1,878:1,878:1,293:1,220:1
09,CAPE MAY,5790,WILDWOOD CITY,070,WILDWOOD MIDDLE SCHOOL,10:1,9:1,168:1,110:1,17:1,12:1,878:1,878:1,293:1,220:1
09,CAPE MAY,5800,WILDWOOD CREST BORO,030,CREST MEMORIAL SCHOOL,8:1,8:1,69:1,69:1,9:1,9:1,277:1,277:1,277:1,139:1
09,CAPE MAY,5840,WOODBINE BORO,050,WOODBINE ELEMENTARY SCHOOL,10:1,10:1,100:1,100:1,10:1,10:1,N,199:1,199:1,N
11,CUMBERLAND,0540,BRIDGETON CITY,020,BRIDGETON HIGH SCHOOL,12:1,13:1,144:1,184:1,12:1,14:1,1040:1,520:1,240:1,520:1
11,CUMBERLAND,0540,BRIDGETON CITY,030,BROAD STREET SCHOOL,11:1,13:1,242:1,184:1,22:1,14:1,1040:1,520:1,240:1,520:1
11,CUMBERLAND,0540,BRIDGETON CITY,050,BUCKSHUTEM ROAD SCHOOL,13:1,13:1,300:1,184:1,23:1,14:1,1040:1,520:1,240:1,520:1
11,CUMBERLAND,0540,BRIDGETON CITY,055,CHERRY STREET SCHOOL,11:1,13:1,287:1,184:1,26:1,14:1,1040:1,520:1,240:1,520:1
11,CUMBERLAND,0540,BRIDGETON CITY,060,INDIAN AVE SCHOOL,13:1,13:1,325:1,184:1,26:1,14:1,1040:1,520:1,240:1,520:1
11,CUMBERLAND,0540,BRIDGETON CITY,100,QUARTER MILE LANE SCHOOL,12:1,13:1,368:1,184:1,30:1,14:1,1040:1,520:1,240:1,520:1
11,CUMBERLAND,0540,BRIDGETON CITY,130,WEST AVENUE SCHOOL,12:1,13:1,360:1,184:1,30:1,14:1,1040:1,520:1,240:1,520:1
11,CUMBERLAND,0540,BRIDGETON CITY,150,GERALDINE O FOSTER EARLY CHILDHOOD CENTER,10:1,13:1,307:1,184:1,30:1,14:1,1040:1,520:1,240:1,520:1
11,CUMBERLAND,0950,COMMERCIAL TWP,025,HALEYVILLE-MAURICETOWN ELEMENTARY SCHOOL,12:1,12:1,N,109:1,N,9:1,N,274:1,182:1,137:1
11,CUMBERLAND,0950,COMMERCIAL TWP,050,PORT NORRIS MIDDLE SCHOOL,12:1,12:1,N,109:1,N,9:1,N,274:1,182:1,137:1
11,CUMBERLAND,0995,CUMBERLAND CO VOCATIONAL,030,JOHN F. SCARPA TECHNICAL EDUCATION CENTER OF CUMBERLAND COUNTY,12:1,12:1,68:1,68:1,6:1,6:1,N,543:1,543:1,272:1
11,CUMBERLAND,0997,CUMBERLAND REGIONAL,030,CUMBERLAND REGIONAL HIGH SCHOOL,14:1,14:1,92:1,92:1,7:1,7:1,1102:1,551:1,276:1,551:1
11,CUMBERLAND,1020,DEERFIELD TWP,040,DEERFIELD TOWNSHIP SCHOOL,10:1,10:1,112:1,112:1,11:1,11:1,335:1,335:1,N,112:1
11,CUMBERLAND,1120,DOWNE TWP,045,DOWNE TOWNSHIP ELEMENTARY SCHOOL,11:1,11:1,93:1,93:1,9:1,9:1,N,186:1,N,N
11,CUMBERLAND,1460,FAIRFIELD TWP,070,FAIRFIELD TOWNSHIP SCHOOL,10:1,10:1,104:1,104:1,10:1,10:1,518:1,518:1,N,518:1
11,CUMBERLAND,1820,GREENWICH TWP,060,MORRIS GOODWIN SCHOOL,7:1,7:1,62:1,62:1,9:1,9:1,N,62:1,62:1,N
11,CUMBERLAND,2270,HOPEWELL TWP,060,HOPEWELL CREST,13:1,13:1,158:1,158:1,12:1,12:1,N,475:1,475:1,475:1
11,CUMBERLAND,2570,LAWRENCE TWP,030,MYRON L. POWELL ELEMENTARY SCHOOL,11:1,11:1,94:1,94:1,8:1,8:1,N,469:1,469:1,469:1
11,CUMBERLAND,3050,MAURICE RIVER TWP,065,MAURICE RIVER TOWNSHIP SCHOOL,11:1,11:1,80:1,80:1,7:1,7:1,N,399:1,399:1,133:1
11,CUMBERLAND,3230,MILLVILLE CITY,050,MILLVILLE SENIOR HIGH SCHOOL,13:1,13:1,83:1,125:1,7:1,10:1,920:1,425:1,325:1,204:1
11,CUMBERLAND,3230,MILLVILLE CITY,060,MEMORIAL HIGH SCHOOL,13:1,13:1,251:1,125:1,20:1,10:1,920:1,425:1,325:1,204:1
11,CUMBERLAND,3230,MILLVILLE CITY,065,R. M. BACON ELEMENTARY SCHOOL,13:1,13:1,303:1,125:1,24:1,10:1,920:1,425:1,325:1,204:1
11,CUMBERLAND,3230,MILLVILLE CITY,068,CHILD FAMILY CENTER,14:1,13:1,307:1,125:1,22:1,10:1,920:1,425:1,325:1,204:1
11,CUMBERLAND,3230,MILLVILLE CITY,075,HOLLY HEIGHTS ELEMENTARY SCHOOL,14:1,13:1,267:1,125:1,20:1,10:1,920:1,425:1,325:1,204:1
11,CUMBERLAND,3230,MILLVILLE CITY,077,LAKESIDE MIDDLE SCHOOL,13:1,13:1,265:1,125:1,20:1,10:1,920:1,425:1,325:1,204:1
11,CUMBERLAND,3230,MILLVILLE CITY,080,MOUNT PLEASANT ELEMENTARY SCHOOL,13:1,13:1,239:1,125:1,18:1,10:1,920:1,425:1,325:1,204:1
11,CUMBERLAND,3230,MILLVILLE CITY,085,RIECK AVENUE ELEMENTARY SCHOOL,12:1,13:1,247:1,125:1,21:1,10:1,920:1,425:1,325:1,204:1
11,CUMBERLAND,3230,MILLVILLE CITY,100,SILVER RUN ELEMENTARY SCHOOL,12:1,13:1,278:1,125:1,23:1,10:1,920:1,425:1,325:1,204:1
11,CUMBERLAND,5070,STOW CREEK TWP,050,STOW CREEK TOWNSHIP SCHOOL,8:1,8:1,109:1,109:1,13:1,13:1,N,109:1,109:1,N
11,CUMBERLAND,5300,UPPER DEERFIELD TWP,050,CHARLES F. SEABROOK SCHOOL,9:1,11:1,402:1,179:1,44:1,16:1,N,299:1,299:1,448:1
11,CUMBERLAND,5300,UPPER DEERFIELD TWP,060,ELIZABETH F. MOORE SCHOOL,8:1,11:1,180:1,179:1,23:1,16:1,N,299:1,299:1,448:1
11,CUMBERLAND,5300,UPPER DEERFIELD TWP,070,WOODRUFF MIDDLE SCHOOL,11:1,11:1,314:1,179:1,28:1,16:1,N,299:1,299:1,448:1
11,CUMBERLAND,5390,VINELAND CITY,050,VINELAND SENIOR HIGH SCHOOL,13:1,14:1,310:1,234:1,25:1,17:1,1053:1,620:1,340:1,245:1
11,CUMBERLAND,5390,VINELAND CITY,060,VETERANS MEMORIAL MIDDLE,12:1,14:1,402:1,234:1,33:1,17:1,1053:1,620:1,340:1,245:1
11,CUMBERLAND,5390,VINELAND CITY,065,ANTHONY ROSSI MIDDLE SCHOOL,13:1,14:1,297:1,234:1,23:1,17:1,1053:1,620:1,340:1,245:1
11,CUMBERLAND,5390,VINELAND CITY,075,GLORIA M SABATER ELEMENTARY SCHOOL,13:1,14:1,391:1,234:1,31:1,17:1,1053:1,620:1,340:1,245:1
11,CUMBERLAND,5390,VINELAND CITY,095,DANE BARSE ELEMENTARY SCHOOL,10:1,14:1,343:1,234:1,34:1,17:1,1053:1,620:1,340:1,245:1
11,CUMBERLAND,5390,VINELAND CITY,115,JOHN H. WINSLOW ELEMENTARY SCHOOL,12:1,14:1,232:1,234:1,20:1,17:1,1053:1,620:1,340:1,245:1
11,CUMBERLAND,5390,VINELAND CITY,120,JOHNSTONE ELEMENTARY SCHOOL,13:1,14:1,447:1,234:1,35:1,17:1,1053:1,620:1,340:1,245:1
11,CUMBERLAND,5390,VINELAND CITY,135,MARIE DURAND ELEMENTARY SCHOOL,13:1,14:1,255:1,234:1,20:1,17:1,1053:1,620:1,340:1,245:1
11,CUMBERLAND,5390,VINELAND CITY,160,MAX LEUCHTER,11:1,14:1,224:1,234:1,20:1,17:1,1053:1,620:1,340:1,245:1
11,CUMBERLAND,5390,VINELAND CITY,176,CASIMER M. DALLAGO JR. IMPACT CENTER,8:1,14:1,105:1,234:1,14:1,17:1,1053:1,620:1,340:1,245:1
11,CUMBERLAND,5390,VINELAND CITY,230,SOLVE D'IPPOLITO ELEMENTARY SCHOOL,13:1,14:1,650:1,234:1,49:1,17:1,1053:1,620:1,340:1,245:1
11,CUMBERLAND,5390,VINELAND CITY,260,DR. WILLIAM MENNIES ELEMENTARY SCHOOL,13:1,14:1,301:1,234:1,23:1,17:1,1053:1,620:1,340:1,245:1
11,CUMBERLAND,5390,VINELAND CITY,270,PAULINE J. PETWAY ELEMENTARY SCHOOL,13:1,14:1,548:1,234:1,42:1,17:1,1053:1,620:1,340:1,245:1
11,CUMBERLAND,5390,VINELAND CITY,280,THOMAS W. WALLACE JR. MIDDLE SCHOOL,15:1,14:1,411:1,234:1,28:1,17:1,1053:1,620:1,340:1,245:1
13,ESSEX,0250,BELLEVILLE TOWN,020,BELLEVILLE HIGH SCHOOL,12:1,14:1,275:1,173:1,22:1,13:1,1123:1,408:1,408:1,225:1
13,ESSEX,0250,BELLEVILLE TOWN,025,BELLEVILLE MIDDLE SCHOOL,14:1,14:1,244:1,173:1,17:1,13:1,1123:1,408:1,408:1,225:1
13,ESSEX,0250,BELLEVILLE TOWN,050,BELLEVILLE PS3,16:1,14:1,345:1,173:1,22:1,13:1,1123:1,408:1,408:1,225:1
13,ESSEX,0250,BELLEVILLE TOWN,055,BELLEVILLE PS4,14:1,14:1,326:1,173:1,24:1,13:1,1123:1,408:1,408:1,225:1
13,ESSEX,0250,BELLEVILLE TOWN,060,BELLEVILLE PS5,14:1,14:1,359:1,173:1,25:1,13:1,1123:1,408:1,408:1,225:1
13,ESSEX,0250,BELLEVILLE TOWN,070,BELLEVILLE PS7,14:1,14:1,376:1,173:1,26:1,13:1,1123:1,408:1,408:1,225:1
13,ESSEX,0250,BELLEVILLE TOWN,080,BELLEVILLE PS8,15:1,14:1,221:1,173:1,15:1,13:1,1123:1,408:1,408:1,225:1
13,ESSEX,0250,BELLEVILLE TOWN,090,BELLEVILLE PS9,19:1,14:1,132:1,173:1,7:1,13:1,1123:1,408:1,408:1,225:1
13,ESSEX,0250,BELLEVILLE TOWN,100,BELLEVILLE PS10,21:1,14:1,164:1,173:1,8:1,13:1,1123:1,408:1,408:1,225:1
13,ESSEX,0410,BLOOMFIELD TWP,020,BLOOMFIELD HIGH SCHOOL,12:1,12:1,162:1,189:1,14:1,16:1,584:1,643:1,306:1,238:1
13,ESSEX,0410,BLOOMFIELD TWP,030,BLOOMFIELD MIDDLE SCHOOL,11:1,12:1,317:1,189:1,29:1,16:1,584:1,643:1,306:1,238:1
13,ESSEX,0410,BLOOMFIELD TWP,050,BERKELEY ELEMENTARY SCHOOL,12:1,12:1,222:1,189:1,19:1,16:1,584:1,643:1,306:1,238:1
13,ESSEX,0410,BLOOMFIELD TWP,060,BROOKDALE ELEMENTARY SCHOOL,11:1,12:1,330:1,189:1,31:1,16:1,584:1,643:1,306:1,238:1
13,ESSEX,0410,BLOOMFIELD TWP,080,CARTERET ELEMENTARY SCHOOL,10:1,12:1,405:1,189:1,39:1,16:1,584:1,643:1,306:1,238:1
13,ESSEX,0410,BLOOMFIELD TWP,100,DEMAREST ELEMENTARY SCHOOL,12:1,12:1,517:1,189:1,42:1,16:1,584:1,643:1,306:1,238:1
13,ESSEX,0410,BLOOMFIELD TWP,110,FAIRVIEW ELEMENTARY SCHOOL,14:1,12:1,279:1,189:1,20:1,16:1,584:1,643:1,306:1,238:1
13,ESSEX,0410,BLOOMFIELD TWP,120,THE EARLY CHILDHOOD CENTER @ FOREST GLEN,16:1,12:1,213:1,189:1,13:1,16:1,584:1,643:1,306:1,238:1
13,ESSEX,0410,BLOOMFIELD TWP,130,FRANKLIN ELEMENTARY SCHOOL,10:1,12:1,353:1,189:1,34:1,16:1,584:1,643:1,306:1,238:1
13,ESSEX,0410,BLOOMFIELD TWP,140,OAK VIEW ELEMENTARY SCHOOL,11:1,12:1,385:1,189:1,34:1,16:1,584:1,643:1,306:1,238:1
13,ESSEX,0410,BLOOMFIELD TWP,150,WATSESSING ELEMENTARY SCHOOL,9:1,12:1,325:1,189:1,36:1,16:1,584:1,643:1,306:1,238:1
13,ESSEX,0660,CALDWELL-WEST CALDWELL,050,JAMES CALDWELL HIGH SCHOOL,11:1,12:1,161:1,154:1,15:1,13:1,375:1,375:1,525:1,219:1
13,ESSEX,0660,CALDWELL-WEST CALDWELL,060,GROVER CLEVELAND MIDDLE SCHOOL,11:1,12:1,316:1,154:1,28:1,13:1,375:1,375:1,525:1,219:1
13,ESSEX,0660,CALDWELL-WEST CALDWELL,070,JEFFERSON ELEMENTARY SCHOOL,14:1,12:1,275:1,154:1,20:1,13:1,375:1,375:1,525:1,219:1
13,ESSEX,0660,CALDWELL-WEST CALDWELL,080,LINCOLN ELEMENTARY SCHOOL,15:1,12:1,245:1,154:1,16:1,13:1,375:1,375:1,525:1,219:1
13,ESSEX,0660,CALDWELL-WEST CALDWELL,110,WASHINGTON ELEMENTARY SCHOOL,14:1,12:1,369:1,154:1,27:1,13:1,375:1,375:1,525:1,219:1
13,ESSEX,0660,CALDWELL-WEST CALDWELL,120,WILSON ELEMENTARY SCHOOL,12:1,12:1,245:1,154:1,20:1,13:1,375:1,375:1,525:1,219:1
